customer_id,customer_revenue,total_revenue,customer_rank,revenue_share,cumulative_share
13151,2580.7400000000007,17743429.178,1341,0.00014544764566704215,0.7983467304935411
16244,2579.3799999999997,17743429.178,1342,0.00014537099757459294,0.79849210149111571
16499,2578.3399999999997,17743429.178,1343,0.00014531238432742596,0.79863741387544318
16115,2575.14,17743429.178,1344,0.00014513203587460449,0.79878254591131781
17095,2572.25,17743429.178,1345,0.00014496915867815007,0.79892751506999593
14745,2571.81,17743429.178,1346,0.00014494436076588712,0.79907245943076177
17002,2571.55,17743429.178,1347,0.00014492970745409538,0.79921738913821594
13652,2570.8499999999995,17743429.178,1348,0.00014489025623004066,0.79936227939444593
15434,2567.06,17743429.178,1349,0.00014467665603123023,0.79950695605047717
13623,2566.49,17743429.178,1350,0.00014464453146307139,0.79965160058194029
15747,2562.61,17743429.178,1351,0.00014442585896402534,0.79979602644090431
13192,2558.5800000000004,17743429.178,1352,0.0001441987326312533,0.79994022517353558
17463,2557.91,17743429.178,1353,0.00014416097217394378,0.80008438614570943
16036,2556.84,17743429.178,1354,0.00014410066816003159,0.80022848681386949
13862,2556.0899999999997,17743429.178,1355,0.00014405839899140155,0.80037254521286094
15906,2555.6400000000003,17743429.178,1356,0.00014403303749022355,0.80051657825035116
17550,2547.6400000000003,17743429.178,1357,0.00014358216635816982,0.80066016041670929
18179,2547.55,17743429.178,1358,0.00014357709405793422,0.80080373751076728
13344,2543.72,17743429.178,1359,0.00014336123950346347,0.8009470987502707
17465,2542.7900000000004,17743429.178,1360,0.00014330882573436227,0.801090407576005
14810,2537.02,17743429.178,1361,0.00014298363493036849,0.8012333912109354
16987,2535.9,17743429.178,1362,0.00014292051297188098,0.80137631172390733
16016,2533.94,17743429.178,1363,0.00014281004954452779,0.80151912177345186
13471,2531.58,17743429.178,1364,0.00014267704256057195,0.80166179881601241
16889,2530.9,17743429.178,1365,0.00014263871851434738,0.80180443753452679
14659,2529.9300000000003,17743429.178,1366,0.00014258405038958588,0.80194702158491638
14790,2526.6200000000003,17743429.178,1367,0.00014239750245869864,0.80208941908737508
17101,2507.05,17743429.178,1368,0.00014129455895191221,0.80223071364632692
15860,2505.2100000000005,17743429.178,1369,0.00014119085859153987,0.80237190450491847
12517,2502.8399999999992,17743429.178,1370,0.00014105728801866888,0.80251296179293719
12978,2502.82,17743429.178,1371,0.0001410561608408388,0.802654017953778
16202,2501.9900000000007,17743429.178,1372,0.00014100938296088825,0.80279502733673891
17288,2499.9799999999996,17743429.178,1373,0.00014089610158895968,0.80293592343832787
14541,2499.68,17743429.178,1374,0.00014087919392150771,0.80307680263224934
17594,2497.88,17743429.178,1375,0.00014077774791679563,0.80321758038016611
15932,2495.87,17743429.178,1376,0.00014066446654486712,0.803358244846711
13414,2494.14,17743429.178,1377,0.0001405669656625605,0.80349881181237359
16795,2492.3899999999994,17743429.178,1378,0.0001404683376024237,0.803639280149976
15227,2488.4900000000002,17743429.178,1379,0.00014024853792554757,0.80377952868790159
15117,2485.9700000000003,17743429.178,1380,0.00014010651351895065,0.80391963520142051
14449,2482.8,17743429.178,1381,0.00013992785583287435,0.80405956305725335
16520,2482.6200000000003,17743429.178,1382,0.00013991771123240314,0.8041994807684858
13507,2479.1599999999994,17743429.178,1383,0.00013972270946778986,0.80433920347795362
13588,2478.95,17743429.178,1384,0.00013971087410057347,0.8044789143520541
17348,2476.4099999999994,17743429.178,1385,0.00013956772251614639,0.80461848207457032
13134,2475.2299999999996,17743429.178,1386,0.00013950121902416848,0.80475798329359449
14256,2473.99,17743429.178,1387,0.00013943133399870017,0.80489741462759312
13878,2473.06,17743429.178,1388,0.00013937892022959894,0.80503679354782276
13762,2472.48,17743429.178,1389,0.00013934623207252503,0.80517613977989533
14502,2470.6699999999996,17743429.178,1390,0.00013924422247889786,0.80531538400237423
17732,2470.3899999999994,17743429.178,1391,0.00013922844198927596,0.80545461244436345
12924,2469.4,17743429.178,1392,0.00013917264668668436,0.80559378509105017
14421,2469.37,17743429.178,1393,0.00013917095591993914,0.80573295604697
17164,2467.35,17743429.178,1394,0.00013905711095909558,0.80587201315792922
15221,2465.4500000000003,17743429.178,1395,0.00013895002906523285,0.80601096318699439
17131,2463.17,17743429.178,1396,0.0001388215307925975,0.806149784717787
16470,2458.6,17743429.178,1397,0.00013856397065841182,0.80628834868844546
17629,2455.52,17743429.178,1398,0.00013839038527257112,0.806426739073718
17894,2453.3799999999997,17743429.178,1399,0.00013826977724474673,0.80656500885096272
12701,2446.4099999999994,17743429.178,1400,0.00013787695577094491,0.80670288580673366
13338,2445.62,17743429.178,1401,0.00013783243224665462,0.80684071823898029
18171,2437.31,17743429.178,1402,0.00013736408985823382,0.80697808232883861
15623,2437.05,17743429.178,1403,0.0001373494365464421,0.807115431765385
16005,2436.2199999999993,17743429.178,1404,0.00013730265866649147,0.80725273442405154
17505,2435.4800000000005,17743429.178,1405,0.00013726095308677657,0.80738999537713829
13085,2433.28,17743429.178,1406,0.00013713696352546178,0.80752713234066376
13094,2433.1200000000003,17743429.178,1407,0.00013712794610282072,0.80766426028676652
16638,2430.5299999999993,17743429.178,1408,0.00013698197657381825,0.80780124226334038
15077,2428.08,17743429.178,1409,0.00013684389728962684,0.80793808616063
13949,2427.3199999999997,17743429.178,1410,0.00013680106453208173,0.80807488722516208
17004,2425.1600000000003,17743429.178,1411,0.00013667932932642725,0.80821156655448856
12733,2424.8700000000003,17743429.178,1412,0.00013666298524789031,0.8083482295397364
17921,2423.4999999999995,17743429.178,1413,0.00013658577356652607,0.808484815313303
15658,2423.4700000000003,17743429.178,1414,0.0001365840827997809,0.80862139939610267
15215,2422.4300000000003,17743429.178,1415,0.00013652546955261391,0.80875792486565534
15089,2420.84,17743429.178,1416,0.00013643585891511822,0.80889436072457044
15489,2419.61,17743429.178,1417,0.00013636653747856498,0.809030727262049
16040,2416.9,17743429.178,1418,0.00013621380488258177,0.80916694106693154
12802,2416.4199999999996,17743429.178,1419,0.00013618675261465853,0.80930312781954628
13118,2415.4100000000003,17743429.178,1420,0.00013612983013423677,0.8094392576496805
14205,2414.2,17743429.178,1421,0.00013606163587551363,0.809575319285556
12397,2409.8999999999996,17743429.178,1422,0.00013581929264203473,0.809711138578198
16833,2409.0400000000004,17743429.178,1423,0.00013577082399533898,0.80984690940219339
17671,2403.34,17743429.178,1424,0.0001354495783137507,0.80998235898050708
15341,2402.72,17743429.178,1425,0.00013541463580101651,0.8101177736163081
15793,2399.57,17743429.178,1426,0.00013523710529277037,0.81025301072160094
12393,2399.4500000000003,17743429.178,1427,0.00013523034222578958,0.81038824106382668
14414,2399.33,17743429.178,1428,0.00013522357915880876,0.81052346464298552
16147,2398.91,17743429.178,1429,0.00013519990842437594,0.81065866455140989
16883,2396.5899999999997,17743429.178,1430,0.00013506915579608033,0.810793733707206
16812,2392.0000000000005,17743429.178,1431,0.00013481046848406455,0.81092854417569
15366,2389.08,17743429.178,1432,0.00013464590052086493,0.81106319007621086
17827,2388.05,17743429.178,1433,0.000134587850862613,0.81119777792707348
14443,2386.47,17743429.178,1434,0.00013449880381403238,0.81133227673088759
16105,2386.1899999999996,17743429.178,1435,0.00013448302332441048,0.811466759754212
17623,2383.67,17743429.178,1436,0.00013434099891781358,0.81160110075312974
17905,2383.5200000000004,17743429.178,1437,0.00013433254508408759,0.81173543329821385
16065,2382.62,17743429.178,1438,0.00013428182208173153,0.8118697151202956
14554,2381.04,17743429.178,1439,0.00013419277503315093,0.81200390789532872
17434,2373.82,17743429.178,1440,0.00013378586383647244,0.81213769375916522
17969,2369.9399999999996,17743429.178,1441,0.00013356719133742636,0.81227126095050262
13908,2369.55,17743429.178,1442,0.00013354521136973877,0.81240480616187238
15015,2365.02,17743429.178,1443,0.00013328990559121335,0.81253809606746363
14295,2362.91,17743429.178,1444,0.00013317098833013415,0.81267126705579373
17634,2361.9700000000003,17743429.178,1445,0.00013311801097211788,0.81280438506676589
16676,2361.8999999999996,17743429.178,1446,0.00013311406584971236,0.81293749913261559
13614,2359.1899999999991,17743429.178,1447,0.00013296133325372913,0.81307046046586928
16083,2351.4199999999996,17743429.178,1448,0.00013252342466672199,0.813202983890536
15549,2345.96,17743429.178,1449,0.00013221570511909534,0.81333519959565515
16085,2343.5299999999997,17743429.178,1450,0.000132078753012734,0.81346727834866783
12704,2340.8399999999997,17743429.178,1451,0.00013192714759458092,0.81359920549626241
17282,2339.66,17743429.178,1452,0.00013186064410260301,0.81373106614036506
12584,2338.15,17743429.178,1453,0.00013177554217642788,0.81386284168254142
16496,2330.77,17743429.178,1454,0.00013135961355710831,0.81399420129609856
17313,2328.8399999999997,17743429.178,1455,0.00013125084089650035,0.814125452136995
13280,2322.6299999999997,17743429.178,1456,0.00013090085218024362,0.81425635298917531
17113,2322.59,17743429.178,1457,0.00013089859782458338,0.81438725158699987
14938,2322.4299999999994,17743429.178,1458,0.00013088958040194227,0.81451814116740184
13091,2321.82,17743429.178,1459,0.00013085520147812323,0.81464899636888
13055,2321.1099999999992,17743429.178,1460,0.00013081518666515339,0.81477981155554513
16628,2318.1,17743429.178,1461,0.00013064554640171823,0.81491045710194687
12724,2317.52,17743429.178,1462,0.00013061285824464433,0.81504106996019143
12948,2317.43,17743429.178,1463,0.00013060778594440871,0.81517167774613586
14346,2315.75,17743429.178,1464,0.00013051310300667745,0.81530219084914257
14555,2315.63,17743429.178,1465,0.00013050633993969663,0.81543269718908229
17994,2313.32,17743429.178,1466,0.00013037615090031614,0.81556307333998257
13994,2313.1400000000003,17743429.178,1467,0.00013036600629984493,0.81569343934628236
14481,2311.4900000000002,17743429.178,1468,0.00013027301412885884,0.81582371236041129
17193,2310.04,17743429.178,1469,0.0001301912937361741,0.81595390365414744
13704,2308.0599999999995,17743429.178,1470,0.00013007970313099078,0.81608398335727839
15946,2304.1800000000003,17743429.178,1471,0.00012986103063194476,0.81621384438791034
13059,2303.17,17743429.178,1472,0.00012980410815152297,0.81634364849606189
18095,2303.0899999999997,17743429.178,1473,0.00012979959944020241,0.81647344809550215
17324,2301.87,17743429.178,1474,0.00012973084159256421,0.81660317893709466
16077,2300.4,17743429.178,1475,0.00012964799402204937,0.81673282693111671
16531,2298.33,17743429.178,1476,0.00012953133111663046,0.8168623582622333
13371,2297.66,17743429.178,1477,0.00012949357065932093,0.81699185183289269
12599,2296.72,17743429.178,1478,0.00012944059330130463,0.817121292426194
16485,2294.68,17743429.178,1479,0.00012932562116263092,0.81725061804735655
12649,2294.65,17743429.178,1480,0.00012932393039588575,0.81737994197775243
14901,2289.65,17743429.178,1481,0.00012904213593835216,0.81750898411369088
17047,2289.23,17743429.178,1482,0.00012901846520391934,0.81763800257889474
17018,2287.7,17743429.178,1483,0.00012893223609991404,0.81776693481499463
12684,2283.63,17743429.178,1484,0.00012870285541148174,0.81789563767040618
18051,2282.2799999999997,17743429.178,1485,0.00012862677090794765,0.81802426444131415
13655,2280.51,17743429.178,1486,0.00012852701566998077,0.818152791456984
14462,2270.0099999999998,17743429.178,1487,0.00012793524730916024,0.81828072670429319
13748,2268.35,17743429.178,1488,0.00012784169154925911,0.81840856839584253
15638,2265.2,17743429.178,1489,0.00012766416104101295,0.81853623255688346
16042,2265.12,17743429.178,1490,0.0001276596523296924,0.81866389220921321
15734,2263.3,17743429.178,1491,0.00012755707914715019,0.81879144928836034
16823,2260.09,17743429.178,1492,0.00012737616710541363,0.81891882545546579
13814,2257.3199999999997,17743429.178,1493,0.00012722005297594,0.81904604550844173
17180,2256.98,17743429.178,1494,0.00012720089095282774,0.81917324639939448
14432,2255.51,17743429.178,1495,0.00012711804338231289,0.81930036444277687
16350,2253.89,17743429.178,1496,0.000127026741978072,0.81942739118475494
13662,2250.11,17743429.178,1497,0.00012681370536817661,0.81955420489012309
17414,2249.52,17743429.178,1498,0.00012678045362218764,0.81968098534374534
15865,2248.92,17743429.178,1499,0.00012674663828728363,0.81980773198203261
14644,2247.7200000000003,17743429.178,1500,0.00012667900761747556,0.81993441098965
18215,2247.4900000000002,17743429.178,1501,0.00012666604507242902,0.82006107703472253
16177,2247.3100000000004,17743429.178,1502,0.00012665590047195784,0.82018773293519442
12868,2247.06,17743429.178,1503,0.00012664181074908113,0.82031437474594349
16174,2246.75,17743429.178,1504,0.00012662433949271404,0.82044099908543622
13627,2245.8999999999996,17743429.178,1505,0.0001265764344349333,0.82056757551987114
13407,2244.7,17743429.178,1506,0.00012650880376512526,0.82069408432363633
17075,2241.73,17743429.178,1507,0.00012634141785735034,0.82082042574149361
15629,2240.8999999999996,17743429.178,1508,0.00012629463997739974,0.820946720381471
16551,2237.12,17743429.178,1509,0.00012608160336750437,0.82107280198483856
16108,2235.92,17743429.178,1510,0.0001260139726976963,0.82119881595753619
16221,2235.5099999999993,17743429.178,1511,0.00012599086555217852,0.82132480682308839
16076,2234.73,17743429.178,1512,0.00012594690561680333,0.82145075372870524
14177,2229.3399999999997,17743429.178,1513,0.00012564313119158211,0.82157639685989681
17460,2228.27,17743429.178,1514,0.00012558282717766992,0.82170197968707448
14472,2228.2200000000003,17743429.178,1515,0.00012558000923309462,0.82182755969630761
13320,2228.0999999999995,17743429.178,1516,0.00012557324616611375,0.82195313294247363
12783,2225.91,17743429.178,1517,0.00012544982019371408,0.82207858276266743
13365,2225.3700000000003,17743429.178,1518,0.00012541938639230047,0.82220400214905964
14467,2220.9900000000002,17743429.178,1519,0.00012517253444750107,0.82232917468350719
15550,2218.8000000000006,17743429.178,1520,0.00012504910847510137,0.8224542237919823
14321,2218.0600000000004,17743429.178,1521,0.00012500740289538638,0.82257923119487764
18177,2216.8700000000003,17743429.178,1522,0.00012494033581449338,0.8227041715306922
17648,2216.37,17743429.178,1523,0.00012491215636874,0.82282908368706087
13478,2215.7800000000007,17743429.178,1524,0.00012487890462275109,0.82295396259168363
14708,2212.28,17743429.178,1525,0.00012468164850247757,0.82307864424018617
15476,2209.98,17743429.178,1526,0.00012455202305201209,0.82320319626323812
14834,2206.16,17743429.178,1527,0.00012433673208645644,0.82332753299532457
13410,2201.9599999999996,17743429.178,1528,0.00012410002474212822,0.82345163302006674
14597,2201.54,17743429.178,1529,0.0001240763540076954,0.82357570937407443
14006,2196.6699999999996,17743429.178,1530,0.00012380188620605769,0.82369951126028051
16317,2192.5099999999998,17743429.178,1531,0.00012356743321738977,0.82382307869349791
15934,2190.6600000000003,17743429.178,1532,0.00012346316926810236,0.823946541862766
14212,2190.14,17743429.178,1533,0.00012343386264451886,0.82406997572541052
17822,2188.5,17743429.178,1534,0.00012334143406244783,0.824193317159473
15864,2180.76,17743429.178,1535,0.00012290521624218586,0.82431622237571511
12856,2179.9300000000003,17743429.178,1536,0.00012285843836223531,0.82443908081407735
13610,2175.88,17743429.178,1537,0.00012263018485163309,0.824561710998929
15649,2170.35,17743429.178,1538,0.00012231852018160095,0.82468402951911057
12501,2169.3900000000003,17743429.178,1539,0.00012226441564575452,0.82480629393475635
13888,2169.05,17743429.178,1540,0.00012224525362264222,0.824928539188379
14595,2164.45,17743429.178,1541,0.00012198600272171131,0.82505052519110067
15944,2164.24,17743429.178,1542,0.00012197416735449489,0.82517249935845516
13755,2161.3500000000004,17743429.178,1543,0.00012181129015804053,0.82529431064861325
14407,2157.73,17743429.178,1544,0.00012160727097078619,0.825415917919584
16379,2157.3999999999996,17743429.178,1545,0.00012158867253658895,0.82553750659212066
13643,2156.77,17743429.178,1546,0.00012155316643493974,0.82565905975855558
13224,2155.95,17743429.178,1547,0.00012150695214390422,0.82578056671069944
18009,2155.8300000000004,17743429.178,1548,0.00012150018907692346,0.82590206689977641
16966,2154.9700000000003,17743429.178,1549,0.00012145172043022767,0.82602351862020662
18116,2154.2999999999993,17743429.178,1550,0.00012141395997291812,0.82614493258017951
16600,2153.41,17743429.178,1551,0.00012136380055947717,0.826266296380739
16275,2151.1099999999997,17743429.178,1552,0.00012123417510901171,0.826387530555848
18239,2150.3600000000006,17743429.178,1553,0.00012119190594038173,0.82650872246178841
14216,2150.04,17743429.178,1554,0.00012117387109509955,0.82662989633288353
16716,2149.6800000000003,17743429.178,1555,0.00012115358189415714,0.82675104991477766
17272,2148.6299999999997,17743429.178,1556,0.00012109440505807506,0.82687214431983569
16004,2146.39,17743429.178,1557,0.00012096816114110003,0.82699311248097684
13152,2146.38,17743429.178,1558,0.00012096759755218497,0.827114080078529
16134,2145.34,17743429.178,1559,0.00012090898430501799,0.827234989062834
12576,2142.72,17743429.178,1560,0.00012076132400927037,0.82735575038684328
13092,2140.28,17743429.178,1561,0.00012062380831399401,0.82747637419515729
14499,2138.97,17743429.178,1562,0.00012054997816612019,0.82759692417332342
12687,2138.91,17743429.178,1563,0.00012054659663262978,0.827717470769956
17029,2137.3,17743429.178,1564,0.000120455858817304,0.82783792662877331
17305,2135.46,17743429.178,1565,0.00012035215845693163,0.82795827878723027
12560,2134.0099999999993,17743429.178,1566,0.00012027043806424685,0.82807854922529456
16493,2132.09,17743429.178,1567,0.000120162228992554,0.82819871145428714
13517,2128.42,17743429.178,1568,0.00011995539186072436,0.82831866684614786
14360,2128.2299999999996,17743429.178,1569,0.00011994468367133805,0.82843861152981912
14634,2124.4599999999996,17743429.178,1570,0.00011973221065035772,0.82855834374046955
16807,2123.88,17743429.178,1571,0.00011969952249328386,0.82867804326296279
16996,2123.61,17743429.178,1572,0.00011968430559257706,0.82879772756855541
14396,2121.93,17743429.178,1573,0.00011958962265484576,0.8289173171912102
15456,2119.2700000000004,17743429.178,1574,0.00011943970800343792,0.82903675689921363
14691,2114.3300000000004,17743429.178,1575,0.00011916129507939474,0.829155918194293
14399,2113.16,17743429.178,1576,0.00011909535517633185,0.82927501354946942
14469,2112.2099999999996,17743429.178,1577,0.00011904181422940046,0.82939405536369881
16201,2112.1200000000003,17743429.178,1578,0.00011903674192916489,0.829513092105628
16054,2111.8799999999997,17743429.178,1579,0.00011902321579520324,0.82963211532142311
16934,2110.99,17743429.178,1580,0.00011897305638176227,0.82975108837780487
12997,2110.91,17743429.178,1581,0.00011896854767044174,0.82987005692547533
13265,2107.66,17743429.178,1582,0.00011878538127304491,0.82998884230674841
15252,2103.41,17743429.178,1583,0.00011854585598414137,0.83010738816273255
14276,2102.68,17743429.178,1584,0.00011850471399334146,0.83022589287672588
15815,2100.6,17743429.178,1585,0.0001183874874990075,0.83034428036422492
12975,2100.09,17743429.178,1586,0.00011835874446433909,0.83046263910868923
16510,2100.0,17743429.178,1587,0.00011835367216410348,0.83058099278085329
17159,2099.59,17743429.178,1588,0.00011833056501858574,0.83069932334587193
12610,2099.54,17743429.178,1589,0.00011832774707401038,0.83081765109294592
17742,2098.48,17743429.178,1590,0.00011826800664901328,0.830935919099595
13753,2094.5699999999997,17743429.178,1591,0.000118047643383222,0.83105396674297816
13591,2093.9399999999996,17743429.178,1592,0.00011801213728157275,0.83117197888025973
17585,2093.3,17743429.178,1593,0.0001179760675910085,0.83128995494785074
14723,2093.0599999999995,17743429.178,1594,0.00011796254145704684,0.83140791748930776
14896,2092.42,17743429.178,1595,0.00011792647176648258,0.83152584396107432
16794,2090.91,17743429.178,1596,0.00011784136984030743,0.83164368533091459
16726,2088.4100000000003,17743429.178,1597,0.00011770047261154066,0.8317613858035261
15151,2085.61,17743429.178,1598,0.00011754266771532184,0.83187892847124145
15272,2085.48,17743429.178,1599,0.00011753534105942596,0.83199646381230086
17705,2083.9000000000005,17743429.178,1600,0.00011744629401084539,0.83211391010631175
17289,2079.3900000000003,17743429.178,1601,0.00011719211541015008,0.83223110222172192
18026,2074.07,17743429.178,1602,0.00011689228610733435,0.83234799450782926
17048,2071.68,17743429.178,1603,0.00011675758835663328,0.83246475209618587
17126,2070.4399999999996,17743429.178,1604,0.00011668770333116493,0.832581439799517
16290,2069.3,17743429.178,1605,0.00011662345419484731,0.83269806325371187
15164,2068.9199999999996,17743429.178,1606,0.00011660203781607473,0.83281466529152792
14988,2066.6000000000004,17743429.178,1607,0.00011647128518777918,0.83293113657671569
12586,2062.67,17743429.178,1608,0.00011624979474415778,0.83304738637145992
13476,2061.47,17743429.178,1609,0.00011618216407434971,0.83316356853553419
18258,2059.67,17743429.178,1610,0.00011608071806963763,0.83327964925360387
14623,2059.5800000000004,17743429.178,1611,0.00011607564576940204,0.8333957248993733
17633,2057.39,17743429.178,1612,0.00011595221979700231,0.83351167711917029
12518,2056.89,17743429.178,1613,0.00011592404035124895,0.8336276011595215
16891,2056.8199999999997,17743429.178,1614,0.00011592009522884346,0.83374352125475037
15253,2055.09,17743429.178,1615,0.00011582259434653687,0.83385934384909688
14188,2054.36,17743429.178,1616,0.00011578145235573697,0.83397512530145257
16235,2053.71,17743429.178,1617,0.00011574481907625761,0.83409087012052885
16176,2052.69,17743429.178,1618,0.00011568733300692075,0.83420655745353578
17086,2050.08,17743429.178,1619,0.00011554023630008822,0.8343220976898359
13874,2049.15,17743429.178,1620,0.00011548782253098698,0.83443758551236691
13984,2048.6,17743429.178,1621,0.00011545682514065827,0.83455304233750749
16027,2048.36,17743429.178,1622,0.00011544329900669668,0.83466848563651419
14232,2048.0699999999997,17743429.178,1623,0.0001154269549281597,0.83478391259144236
17666,2047.8000000000002,17743429.178,1624,0.00011541173802745292,0.83489932432946989
13663,2047.51,17743429.178,1625,0.00011539539394891596,0.83501471972341879
14000,2046.3400000000001,17743429.178,1626,0.00011532945404585311,0.83513004917746458
15473,2046.0,17743429.178,1627,0.00011531029202274082,0.8352453594694873
16960,2043.4299999999996,17743429.178,1628,0.00011516544967156853,0.83536052491915891
12585,2040.0999999999997,17743429.178,1629,0.00011497777456285118,0.83547550269372173
15506,2040.0299999999997,17743429.178,1630,0.00011497382944044571,0.83559047652316221
16214,2038.2499999999995,17743429.178,1631,0.00011487351061356374,0.83570535003377577
16331,2037.6999999999998,17743429.178,1632,0.00011484251322323506,0.835820192546999
14225,2037.02,17743429.178,1633,0.0001148041891770105,0.835934996736176
13705,2035.33,17743429.178,1634,0.00011470894265036415,0.83604970567882642
14651,2034.1200000000001,17743429.178,1635,0.00011464074839164104,0.836164346427218
17846,2033.1,17743429.178,1636,0.00011458326232230418,0.83627892968954032
13630,2031.7800000000002,17743429.178,1637,0.00011450886858551533,0.83639343855812587
17337,2027.8699999999997,17743429.178,1638,0.00011428850531972404,0.83650772706344556
15384,2027.79,17743429.178,1639,0.00011428399660840351,0.836622011060054
12873,2027.3000000000002,17743429.178,1640,0.00011425638075156524,0.83673626744080554
13989,2026.0600000000002,17743429.178,1641,0.00011418649572609691,0.83685045393653168
14631,2025.6900000000003,17743429.178,1642,0.00011416564293623943,0.83696461957946788
15478,2024.98,17743429.178,1643,0.00011412562812326965,0.83707874520759118
17227,2022.0299999999997,17743429.178,1644,0.00011395936939332482,0.83719270457698447
12418,2021.1999999999998,17743429.178,1645,0.00011391259151337425,0.83730661716849786
13696,2020.4,17743429.178,1646,0.00011386750440016889,0.837420484672898
12348,2019.4,17743429.178,1647,0.00011381114550866218,0.83753429581840666
16197,2016.7100000000003,17743429.178,1648,0.00011365954009050912,0.83764795535849723
17152,2016.5,17743429.178,1649,0.00011364770472329269,0.83776160306322045
16529,2012.0,17743429.178,1650,0.00011339408971151248,0.837874997152932
13693,2011.82,17743429.178,1651,0.00011338394511104126,0.83798838109804308
16332,2010.4099999999999,17743429.178,1652,0.00011330447907401678,0.83810168557711706
15990,2010.0500000000002,17743429.178,1653,0.00011328418987307438,0.83821496976699017
15531,2007.4400000000005,17743429.178,1654,0.00011313709316624188,0.83832810686015635
14730,2005.0600000000002,17743429.178,1655,0.00011300295900445587,0.83844110981916087
14628,1998.0000000000005,17743429.178,1656,0.00011260506523041848,0.83855371488439123
16698,1998.0,17743429.178,1657,0.00011260506523041845,0.83866631994962171
14152,1997.3399999999997,17743429.178,1658,0.000112567868362024,0.83877888781798371
18204,1993.7,17743429.178,1659,0.00011236272199693958,0.83889125053998059
15481,1993.34,17743429.178,1660,0.00011234243279599715,0.8390035929727766
14301,1992.1799999999998,17743429.178,1661,0.00011227705648184936,0.83911587002925847
13889,1991.23,17743429.178,1662,0.00011222351553491799,0.83922809354479344
17088,1991.0099999999998,17743429.178,1663,0.0001122111165787865,0.83934030466137222
13208,1988.5,17743429.178,1664,0.00011206965576110465,0.83945237431713327
17351,1988.23,17743429.178,1665,0.00011205443886039783,0.83956442875599369
17797,1985.8700000000001,17743429.178,1666,0.000111921431876442,0.83967635018787012
14967,1982.61,17743429.178,1667,0.00011173770189013009,0.83978808788976023
15192,1981.3899999999999,17743429.178,1668,0.0001116689440424919,0.83989975683380269
13725,1980.5599999999995,17743429.178,1669,0.0001116221661625413,0.84001137899996525
12582,1980.4,17743429.178,1670,0.00011161314873990026,0.84012299214870523
17158,1980.0,17743429.178,1671,0.00011159060518329757,0.84023458275388851
15030,1979.91,17743429.178,1672,0.00011158553288306196,0.84034616828677156
15795,1979.87,17743429.178,1673,0.00011158327852740168,0.84045775156529889
17966,1974.42,17743429.178,1674,0.0001112761225686901,0.84056902768786768
14905,1971.3899999999996,17743429.178,1675,0.00011110535512742473,0.840680133042995
17997,1970.6699999999998,17743429.178,1676,0.0001110647767255399,0.84079119781972056
12674,1970.6,17743429.178,1677,0.00011106083160313443,0.84090225865132373
16032,1970.4499999999998,17743429.178,1678,0.00011105237776940841,0.84101331102909316
14477,1969.6,17743429.178,1679,0.00011100447271162772,0.84112431550180478
13838,1966.0899999999997,17743429.178,1680,0.00011080665300243913,0.84123512215480722
15081,1965.72,17743429.178,1681,0.00011078580021258167,0.84134590795501984
16233,1965.71,17743429.178,1682,0.0001107852366236666,0.84145669319164351
12399,1962.2999999999997,17743429.178,1683,0.00011059305280362867,0.8415672862444471
15789,1962.01,17743429.178,1684,0.00011057670872509175,0.84167786295317215
18016,1960.4600000000003,17743429.178,1685,0.00011048935244325635,0.84178835230561544
17039,1954.9899999999998,17743429.178,1686,0.00011018106930671459,0.84189853337492215
17135,1954.16,17743429.178,1687,0.00011013429142676403,0.842008667666349
14794,1953.8999999999996,17743429.178,1688,0.00011011963811497226,0.84211878730446388
17554,1952.45,17743429.178,1689,0.00011003791772228754,0.84222882522218623
13761,1952.17,17743429.178,1690,0.00011002213723266566,0.84233884735941889
15885,1951.82,17743429.178,1691,0.00011000241162063831,0.84244884977103951
16993,1950.9499999999998,17743429.178,1692,0.00010995337938502746,0.84255880315042453
16788,1950.3,17743429.178,1693,0.00010991674610554809,0.84266871989653
14014,1948.2099999999996,17743429.178,1694,0.00010979895602229904,0.84277851885255239
15425,1944.57,17743429.178,1695,0.00010959380965721461,0.84288811266220953
14332,1943.51,17743429.178,1696,0.00010953406923221751,0.84299764673144173
15620,1942.3599999999997,17743429.178,1697,0.00010946925650698477,0.84310711598794874
13276,1939.2599999999998,17743429.178,1698,0.00010929454394331395,0.84321641053189211
12385,1938.3999999999996,17743429.178,1699,0.00010924607529661816,0.84332565660718872
16619,1938.3300000000002,17743429.178,1700,0.00010924213017421273,0.84343489873736288
14418,1937.25,17743429.178,1701,0.00010918126257138546,0.8435440799999343
15605,1936.8000000000002,17743429.178,1702,0.00010915590107020744,0.84365323590100449
15561,1934.3900000000003,17743429.178,1703,0.00010902007614167627,0.84376225597714616
12528,1933.4800000000002,17743429.178,1704,0.00010896878955040515,0.84387122476669663
12531,1933.1999999999998,17743429.178,1705,0.00010895300906078325,0.8439801777757574
16859,1932.41,17743429.178,1706,0.00010890848553649296,0.84408908626129386
16770,1932.13,17743429.178,1707,0.00010889270504687108,0.84419797896634075
15803,1929.6600000000003,17743429.178,1708,0.00010875349858484951,0.8443067324649256
17236,1929.2599999999998,17743429.178,1709,0.00010873095502824679,0.84441546341995388
13029,1927.3,17743429.178,1710,0.00010862049160089363,0.84452408391155476
14710,1922.5900000000001,17743429.178,1711,0.00010835504122189702,0.84463243895277662
